,mail_content
1959,"
 



BUSINESS HIGHLIGHTS

Enron Freight Markets
Despite an eroding economy and increasing scrutiny of Enron, Enron Freight Markets finished a record month in October, completing more than 4,000 transactions (50% growth from September) and adding over 200 new counterparties.  Volumes were especially strong in the last 10 days of the month.  One of the big sources of transaction growth was increased volume from other major freight intermediaries, substantially bolstering EFM's efforts to develop a wholesale market.

Enron Global Markets
Coal 
Increased liquidity in the prompt months has brought more players into the spot rail market. Traditionally a thin market in the OTC market, the coal group is capitalizing on increased interest by introducing several new EOL rail products. On the CSX rail line, there will be two 12,500 btu products with different sulfur contents - 1.2 pound (or compliance) and 1.6 pound. The CSX contract will be FOB rail in the Big Sandy or Kanawha rail districts. On the Norfolk Southern rail line, there will be two similar 12,500 btu products, however, FOB rail in the Thacker or Kenova rail districts. The coal group intends to bring these products on line within a week for the cash book, and hopefully extend them to the forward markets.

Enron Industrial Markets
Lumber
Enron's Lumber Trading Group recorded a record 33 transactions on Clickpaper.com for the week ended November 11, 2001 for a gross notional value of approximately $1,200,000. This compares to the group's prior weekly average of 5 online transactions with a notional value of approximately $140,000.

The increase in activity is due to the launch of the Lumber Group's New Futures-Like Fixed Price Forward Contracts, which began trading last week.

""We are very excited about the overwhelming market acceptance of our new Forward Contracts which we expect will revolutionize the way lumber is traded"" says John Jacobsen, a manager with EIM's Lumber Trading Group.  We expect to see continued increases in our online trading activity as we start actively marketing them. What makes this week's activity even more promising is the fact that the cash market has been fairly quiet due to the uncertainty surrounding a softwood lumber dispute between the US and Canada."" 


WELCOME
New Hires
EGM  - Troy Rawlings, Tom Beam, Jo Crowder
EIM   - Leonardo Cardosa, Roger Pederson, Michael Arlia

Transfers (to or within)
ENA - Jacob Shupe, David Hernandez, John Suarez, Erika Edwards
EIM - Thomas Briggs, Jessica Nunez, Ben Thomason
EGM - Diana Luu, Sheila Pardo


NUGGETS & NOTES

EnronOnline Figures
Below are the latest figures for EnronOnline as of November 5

*   Total Life to Date Transactions > 1,650,000
*   Life to Date Notional Value of Transactions > $ 913 billion

Enron Wholesale Services Best Practice Tips

Ordering/Locating SkyTel/Blackberry Items in the iBuyit eProcurement Catalog
Pagers and Accompanying Service Plans:
EWS eProcurement users should go to the catalog under Office Supplies. Enter ""Skytel pagers"" as the Quick Search text. Tip:  All users must select a service plan in addition to the pager.

Handheld Devices:  
EWS eProcurement users should go to the catalog under IT Hardware. Enter ""Blackberry"" as the Quick Search text.  Tip: No need to select a separate service plan. A service plan is combined in the catalog with each handheld device.

Information Required When Ordering SkyTel Items
Pagers and Handheld Devices:  The user's EID* and name are required for all SkyTel items. After adding the item(s) to the Shopping Cart, the requester must click the Line Item Details icon (magnifying glass) and enter the user's EID and name under the Purchase Order Text tab. The order cannot be processed without this information. This will ensure that the ongoing monthly service plan charges are assigned correctly to the user's cost center.
*If EID is unknown, users should go to eHRonline to view their EIDs. 
Tip: If you wish to swap out a pager for a handheld device, make sure to include your existing pager phone number in the PO Text.


NEWS FROM THE GLOBAL FLASH

Update on Enron Europe 
Following on from last week's memo on the health of the business, here's a snapshot of the activities we are pursuing currently to provide customers and investors with confidence in our business:

We are continuing to work on trading liquidity, which to date is going well.  We are transacting with most of our counterparties, but we are spending a significant amount of commercial and commercial support time working on putting credit agreements in place.  These credit agreements tend to focus on netting out exposures between different Enron business units (for example UK gas and UK power) and providing collateral arrangements whereby neither one of us can owe more than a pre-agreed amount without starting to ""pay as you go"".

During these tough times, our priorities right now are to: 
       -	Preserve cash (as our credit rating has been downgraded, our ability to keep maximum cash liquidity is critical).
       -	Insure that we are getting paid when we should get paid.  In other words, we are focusing efforts on accounts receivable that should have been paid and are now  overdue (something that is always important, but even more so now).
 -	Reduce our expenses to the greatest extent possible.
 -	Keep making money.

So please let us know how we can help you help us get the job done.  Remember, the key thing for Enron at present is that we put all our efforts into making money, keeping costs down and ensuring that all cash due to us is collected on time.  Focusing on the business at hand will be critical to helping us demonstrate our overall strength.

Enron Nordic Energy Restructuring
Enron Nordic Energy last week took steps to restructure its operations with respect to Finland.  Moving forward, Enron Nordic Energy will continue to service the Finnish market from its Oslo office, offering a range of products including portfolio and risk management services.  This move is not indicative of a withdrawal of Enron's business from the Finnish market, but rather has been initiated in an effort to rationalise Enron's functions and services in the region.  

Enron Succeeds in Completing its First Bi-Lateral Power Transaction Inside Italy 
Congratulations are due to the Italian desk for concluding its first power transaction inside Italy.  The team succeeding in buying 5MW of peak energy for December 2001 from Italian wholesaler, Energ.it, and are selling it to Enel Trade, the trading arm of the incumbent energy company, ENEL.  Energ.it is mainly active in Sardinia and off-takes power from the AES plant in Ottana, Sardinia.  ""Although this is only a small deal it demonstrates the market's appetite to transact."" says Daniela Uguccioni, Enron's Italian power trader.

""Due to the slow progress of liberalisation in Italy, we are still limited to doing back-to-back transactions such as this, however this is definitely a step in the right direction"" adds Paul Mead, Director of Regional Power Trading.  ""The exciting part of this deal is that ENEL will now trade with us inside Italy, something we have been trying to do with them for years.""

New Online Metals Product
Last week saw the launch by Enron Metals of online 'averaging' contracts for Copper and Aluminium.  'Fixed for Float' and 'Month on Month' averaging contracts are now available for the 'nearby months' (i.e.up to three months ahead) providing a useful tool for hedgers.  The introduction of this product online, which is of particular interest for producers and consumers, came in response to customer demand.  The initial response has been positive as last week saw the first trades and we are already seeing requests for the product to be made available for other metals.

Polish Power Market Gathers Momentum as Enron Signs Second Master Trading Agreement
Enron Poland, which recently closed its first-ever OTC transaction with Poland's largest generator PKE, has signed a second Master Trading Agreement with one of the top ten regional distribution companies, Energa Gdansk.  The agreement will provide the basis for future bi-lateral electricity transactions.  ""We hope to close our first deal with Gdansk in Q4"", says Jarek Dybowski, Enron's director of power trading in Poland. 

BUSINESS HIGHLIGHTS FROM DOWN UNDER
Power Desk Sees Promising Market Growth
In the energy market, Enron Australia continues to build its presence year-on-year.  Enron Australia's results at the end of the third quarter showed a 50% increase in volumes, an 80% increase in transactions, and a 300% increase in P&L.  The advent of a competitive ancillary services market in Q4 provides scope for increasing the power team's activity further by the end of the year.

Pacific Solar REC Trade
Enron Australia has secured a renewable energy deal with Pacific Solar, a company that is developing solar photovoltaic systems for the rooftops of the world. The transaction gives Enron the right to purchase all of the renewable energy certificates (RECs) generated by the PV units sold in Australia. Pacific Solar is also selling its systems in Europe though Italian company, Eurosolare. The deal is the first exclusive offtake agreement Enron has secured in the nascent Australian REC market.


LEGAL STUFF
The information contained in this newsletter is confidential and proprietary to Enron Corp. and its subsidiaries.  It is intended for internal use only and should not be disclosed.


<Embedded Paintbrush Picture>"
1960,"
Effective with the November 15 payday, electronic viewing and printing of your direct deposit advice will be available on eHRonline.  This new feature allows you to view your pay information at a time convenient for you.  Later this year, you will be able to view this information from your home on your ClickAtHome computer.

The following is information to help you view this document beginning on November 15.  To access and print your pay advice from eHRonline:

  1.	Log-on to eHRonline with your ""P"" number and password. 
For more details on how to log-on to eHRonline, see 
step-by-step instructions at 
http://isc.enron.com/site/doclibrary/user/
  2.	Navigate to the pay advice using the following navigation 
menus:
?	Pay Information
?	Paycheck Inquiry
  3.	Select the appropriate payroll period.
  4.	Click on the Continue button.
  5.	Click on the payroll period link under the Period heading; 
a new window opens.
  6.	Select the Open this file from its current location option.
  7.	Click on the OK button; this starts Adobe Acrobat Reader.
  8.	View your pay advice.
  9.	Click on the Print icon from the main toolbar.
10.	Verify/change the displayed printer.
11.	Click on the OK button to print the pay advice at the 
designated printer.  For more details on how to view & print 
your pay advice from eHRonline, see step-by-step 
instructions at http://isc.enron.com/site/doclibrary/user/

The advice information will remain on this site throughout the year allowing you to view or print the information at your convenience.  You can view a sample of the online pay stub by following this link to http://hrweb.enron.com/, click on Payroll Services and then on Payroll Forms.

If you'd like more details, there will be an Information Booth on November 13 through 15 from 11 am to 2 pm in the lobby of Enron North.  Come by and visit with Payroll Representatives who will demonstrate how the process works."
1961,"
=20


BUSINESS HIGHLIGHTS

Enron Japan
Enron Japan Closes Its First Yen Based Dubai Crude Oil Swap (11 Oct)
This groundbreaking deal involved Enron Japan purchasing 12,500 barrels of =
Yen-priced March Dubai swaps from Japanese trading house, Kobayashi Yoko. E=
nron Japan purchased the Dubai swaps (Dubai being the marker crude oil in t=
he Asian region) in US$ from Enron Singapore and hedged out the FX risk int=
ernally, offering the customer a yen-based product which best suited its re=
quirements.

This deal highlights the large and (as yet) untapped demand amongst Japanes=
e trading houses and end users for oil risk management products. During the=
 5 months since Enron Japan started its crude and product marketing activit=
ies, it has developed relationships with numerous customers that are lookin=
g to hedge on the basis of both international and domestic indicies (such a=
s the ""Japan Crude Cocktail""). Enron Japan is moving very quickly to develo=
p the kind of products that customers need by utilizing the whole suite of =
Enron Global Markets capabilities.=20


IN THE NEWS

In these challenging times, Enron deserves our thanks=20
Houston Chronicle, October 28, 2001  By BILL WHITE=20
Enron and its employees have blessed Houston, and many Houstonians should n=
ow take the time to say ""thanks"" when the company has experienced some high=
ly publicized challenges. Enron attracted thousands of great people to Hous=
ton and changed Houston's economy forever. The company's management encoura=
ged their employees to be active citizens, and those folks responded by mak=
ing a big difference in their community.=20

Enron's lead in shaping a nationwide market for electricity gave birth to a=
 multibillion-dollar new industry, with Houston as its hub. Even while it c=
ompeted hard to win in the marketplace, Enron's example helped show other n=
atural gas pipeline and trading firms how to move into the even bigger mark=
et of electricity

This explosive growth attracted bright young people -- and they in turn hel=
ped fuel an explosion in residential growth in Houston's downtown. This, in=
 turn, helped revitalize downtown's retail and restaurant scene. Enron's co=
nstruction of a large Class A office tower, still going up, is a milestone =
in Houston's growth, an official end to more than a decade of large amounts=
 of vacant office space.=20

Enron's corporate success reflects the stories of so many of its employees =
who have lived the American dream. Enron rewarded innovation, while many fi=
rms afraid to alter the old formula wondered why their leadership eroded. Y=
ear after year, top executives throughout the country voted Enron our natio=
n's most innovative corporation. Enron recognized, even when financial mark=
ets do not, that innovative firms are secure enough to accept occasional fa=
ilure and the inevitable price of other successes.=20

And so if Enron experiences problems, it will learn from them, just as stro=
ng people do. Let's not prejudge Enron's current challenges. The more than =
a decade of my life that was dedicated to trying cases against companies wh=
o hurt consumers and investors taught me both to insist on the truth but ne=
ver to jump to premature conclusions based on a headline or a news story.=
=20
Throughout its years of success, Enron folks have never forgotten to find s=
o many ways to make the firm's hometown of Houston a better place to live a=
nd work. As Enron enters a new phase of its life, let's not forget to expre=
ss thanks and steady support.=20

White is a Houston business executive and civic leader and former governmen=
t official, with no relationship to Enron


WELCOME
New Hires
EGM  - Victor Dvortsov, Brian Murray
EIM   - Marcus Mays
ENA  - David Adams, Karen Boehnke, Angela Seaworth, Karen Francis-Kistow, J=
ennifer Kirkland

Transfers (to or within)
EIM - Michael Guerriero


NUGGETS & NOTES

Portland Bikes to Work
In September, the Portland Office participated in the 2001 OREGON BIKE COMM=
UTE CHALLENGE sponsored by the Bicycle Transportation Alliance (BTA).  BTA =
is a non-profit organization working to promote bicycle use and to improve =
bicycling conditions throughout the state of Oregon. More than 185 business=
es and public agencies across the state and SW Washington registered for th=
e competition to see which among them could tally the most bike commutes ov=
er the course of the month.  Within our category of companies (100-400 empl=
oyees), Enron came in first place with a total of 21% office ridership.  Th=
is was a terrific turnout (second place was under 13% ridership).  The Enro=
n participants had a blast - we broke into teams to challenge each other wi=
th total miles and total trips.  A website was created for our teams to tra=
ck the number of trips and watch the competition.  Overall, Enron participa=
nts completed 1113 commutes for a total distance of 4645 miles, saving 258 =
gallons of gasoline.  Bicycling Magazine recently named Portland ""Best Bicy=
cling City in North America"".  Many thanks to Heather Dunton for leading En=
ron's participation.


EnronOnline Figures
Below are the latest figures for EnronOnline as of October 31.

*=09Total Life to Date Transactions > 1,620,000
*=09Life to Date Notional Value of Transactions > $ 898 billion


Enron Wholesale Services Best Practice Tips
IBuyit Delivery Address - Best Practice
To prevent delays in receiving orders, delivery address and phone numbers m=
ust be provided.=20
IBuyit eProcurement now prompts users to enter this information prior to sh=
opping. Click on the link to learn the ins and outs of inputting delivery a=
ddress information. <http://home.Enron.com:84/messaging/deliveryaddressscre=
en.ppt>. =20
Timesaving Tip:  Updating My Settings from the main eProcurement screen eli=
minates the need to enter Building, Floor/Room, and Extension within the de=
livery address.

Corporate Express and Lee are committed to next day delivery. However, if y=
ou have questions about your office supply order, contact the appropriate v=
endor and provide either the Company Number and Cost Assignment or the Purc=
hase Order Number.
Corporate Express: 713-853-6294
Lee Stationery and Office Supply Co., David Yee or Faye Hopkins: 713-227-12=
01

LEGAL STUFF
The information contained in this newsletter is confidential and proprietar=
y to Enron Corp. and its subsidiaries.  It is intended for internal use onl=
y and should not be disclosed.



<Embedded Paintbrush Picture>"
1962,"your welcome

 "
1963,"Though many of you already know, today is my last day here at Enron.  I am leaving to pursue my culinary interests full time and have accepted a baking/pastry apprenticeship with the Deer Valley Resort in Park City, Utah for the winter season.  

I am happy to have spent the past 3 years working with such a fun and intelligent group of people. I sincerely wish all of you the best in your future endeavors.

Please don't hesitate to look me up if you are in the Park City area, vacation planning, or considering some radical career change like this...ha.  It would be great to see old friends up there.  Forwarding info is below:

http://www.deervalley.com/winter/winterhome.asp
"
1964,"Please find attached the transcript of Stephen Cooper's latest voice mail.

ENA 
x7404
x8321

 "
1965,"

"
1966,"
Email will be unavailable at 12:00 noon tomorrow, Tuesday, 3/5/02,  due to an system migration.   Service will be restored by 8:00 a.m. on Wednesday, 3/6/02.

Thanks,
Kathy"
1967,"

When you get a moment, please stop by my desk at pick up your very own ""light up"" Enron Mug.  

We have just enough to go around, so just one per person.  


Kathy"
1968,"If you would like assistance with expense reports but have not yet designated me as your admin, please log into XMS and make the necessary change.  Also, please change your designated Manager, if necessary.   If you have any questions, give me a call at 7698.   Thanks !!!

https://expensexms.enron.com

Designating an Administrative Assistant
To designate an Administrative Assistant: 
Click My Info. 
On the My Info page, select the Concur Expense tab. 
From the contents area on the left, choose Workflow. 
In the Administrative Assistant area of the Workflow page, click the Search button . 
On the Search Employee page, enter the first or last name of the assistant. (Kathryn Sheppard)
Click Find to display the search results. 
In the search results area, click the name of the employee you want to designate as your assistant. 
The name you selected appears in the Administrative Assistant area of the Workflow page. 
On the Workflow page, click Save to save the new information. 
Note If you are an administrative assistant, depending on your company settings, you may not be able to submit an expense report for your manager. If you try, you will receive a message that alerts you to this. If you do not receive a message, then you may submit the expense report for your manager.
Removing an Administrative Assistant
If you previously designated an Administrative Assistant, the name of that person appears in the Administrative Assistant area of the Workflow page.
To remove an Administrative Assistant: 
On the Workflow page, click the Clear button located next to the Administrative Assistant text box. 
Click Save to save the changes"
1969,"Enron announces $1 billion of additional secured credit lines.  This is very good news for our trading business.



 "
1970,http://www.amazon.com/exec/obidos/ASIN/0805068848/ref=bxgy_cc_text_a/002-6285755-2476867
1971," 
"
1972,"The government affairs seminar will run until about 12:10.  Therefore, we will have the floor meeting at 12:15.

Tim"
1973,"John Lavorato confirmed that UBS is indeed the winner.  As I understand it, UBS has come to an agreement with Enron for the purchase of the North America Gas/Power Trading and Marketing organization.  We either have received or are expected to receive approval from the Creditors committee today.  Creditors Committee approval is considered likely as they have been in the loop on this transaction all along.  It will most likely go in front of the judge on Monday.  Approval from the judge is expected.  I have a meeting in the next couple of hour where I will get more details.  Stay tuned ...

Tim"
1974,"Please plan on attending a meeting on Wednesday January 2nd at 11 AM in Mt. Hood.

During the first two weeks of January we would like to hold training sessions for people in our office.  The goal is to provide an overview of each major function in our office to anyone who is interested in learning about what goes on here.  My current thinking is to spend an hour each day, say from 11 AM until noon, in training.  One or more people from each group will be responsible for coming up with an outline/agenda and leading an hour long session on what you do.  If you have received this e-mail, you have been tentatively nominated by me to lead or co-lead one of the training sessions.

Here are the sessions that I propose:

Overview		Tim Belden and/or Chris Calger
Risk			John Postlethwaite
Scheduling		Stacey Runswick, Donald Robinson, Diane Cutsforth
Fundamentals		Tim Heizenrader
Real Time		Bill Williams
Term Trading		Matt Motley
Cash Trading		Sean Crandall
California Market	Jeff Richter
Middle Market		Stewart Rosman and Paul Choi
Services		Chris Foster
Credit			Susan Rance
RTO Development	Alan Comnes
Legal			Christian Yoder
BPA			Steve Hall

Here are some ideas to consider for presentations:
What does your job entail -- important timelines and workflow during the day.
Inputs and Outputs to your job -- information and people
Who are your internal/external customers?
What is the purpose of your job?
Lingo - what is the vocabulary of your job?

At our meeting I would like to brainstorm potential ideas for the presenations and get some group input on what should be covered and how it should be covered.  Thanks for your help with this."
