,mail_content
1793,"			The word is gettng out.  SOme good Ackerman quotes. 
			

			
			
			
			
			Energy Experts Belie Davis' Rosy Prediction
Summer expected to be crunch time

Greg Lucas, Sacramento Bureau Chief 
			?
			Wednesday,?February 28, 2001 
			
			
			
			
			
			

			
			Sacramento -- Gov. Gray Davis' optimistic assessment that California may be 
on the ""back side"" of its energy crisis flies in the face of what many energy 
companies and other experts predict. 
			California's real test will come this summer when electricity usage sharply 
increases, and unless everything breaks the way Davis hopes, predictions are 
that large chunks of the state will be in the dark. 
			""We're not on the back side of this crisis. This problem is far, far bigger 
than the governor is suggesting,"" said Gary Ackerman, executive director for 
the Western Power Trading Forum in Menlo Park. 
			""To characterize the problem that way shows a recklessness that feeds on the 
popular notion we don't have an energy crisis. We do. We have a very serious 
one that's going to hit us as temperatures and loads go up,"" Ackerman said. 
			The Democratic governor's comments were made Monday in Washington, D.C., 
during an East Coast visit aimed at getting Washington and Wall Street 
support for his energy plan. 
			He admitted more hard work is needed, but said the state is on the ""back side 
of the crisis"" because lawmakers have passed bills needed to help lower 
electricity prices. 
			""Does that mean we're home free?"" Davis asked yesterday. ""No."" 
			But he again repeated that the state is on the back side of the crisis. 
			That is contrary to predictions by the Independent System Operator, which 
oversees the state's power market. 
			On any given day in June, the ISO estimates, the state will fall 6,815 
megawatts short of demand. That would put nearly 7 million homes in the dark, 
if it happens. 
			In July, the expected shortage is 4,685 megawatts. In August, it's 5,297 
megawatts. That's if California has a normal summer. If it's hotter than 
normal, the shortage grows. 
			The ISO's estimates tend to be conservative and do not include Davis' 
conservation goal. 
			But even if a 10 percent reduction were achieved in June that would save 
roughly 5,000 megawatts, the state would still be short 1,800 megawatts. 
			And there are other variables. 
			Depending on the snowpack and reservoir levels, hydroelectric plants may not 
be able to run at full bore, which would also worsen the situation. 
			""That is something the governor cannot spin his way out of,"" said Sen. Tom 
McClintock, R-Northridge. 
			Davis said a combination of new power plants and energy conservation will 
help the state get through this summer. 
			The clock is running. The ISO predicts shortages of 3,030 megawatts in May - 
- just two months away. 
			""The real electricity crisis is going to be this summer, and I don't think 
we've made enough progress there,"" said Severin Borenstein, director of the 
University of California Energy Institute. 
			California won't be able to build its way out of the energy crisis by quickly 
approving and building new power plants, Borenstein said. 
			The ISO's demand estimates already factor in the new power plants set to come 
online this summer. 
			""Unless we have a very mild summer and have lots of rainfall between then and 
now,"" Borenstein said, ""we are going to face some serious shortages."" 
			Like Davis, Borenstein says California needs to do more to conserve energy. 
Unlike Davis, he favors raising prices on big power consumers to give them an 
incentive to cut back. 
			But the Democratic governor may be sending Californians a mixed message. 
			By telling them the worst is over, he could undercut his plan by making 
people believe more conservation is unnecessary. 
			Excluding what lies ahead, there are also plenty of energy issues left 
unresolved right now. 
			Although Davis has reached a tentative deal with Southern California Edison 
on purchasing its share of the state's transmission system for $2.7 billion 
-- no such deal exists with either Pacific Gas & Electric or San Diego Gas & 
Electric. 
			Some alternative energy producers, like co-generation plants, are shutting 
down because the cash-poor utilities haven't paid them for several months. No 
cash means no fuel to run the turbines that make the juice. 
			Generators like Duke Energy and Reliant Energy aren't convinced the crisis 
has passed. 
			For starters, both companies are owed in excess of $700 million for 
electricity bought by PG&E and Edison but never paid for. 
			""There are a lot of issues still out there such as how much power your state 
will require this summer, whether there is enough generation on the ground or 
available commercially to handle the load if there is a significant spike in 
demand,"" said Richard Wheatley, a Reliant spokesman. 
			Harvey Rosenfield, head of the Foundation for Taxpayer and Consumer Rights, 
has a slightly different take on whether the worst is over. 
			""We've said all along it's a crisis inspired by the greed of the utilities 
and the energy companies,"" Rosenfield said. 
			""Now that taxpayers are paying $1 billion every three weeks to buy 
electricity and the ratepayers are going to pay between $13 billion and $20 
billion, the companies are happy and the crisis is over. What more could they 
want?"" 
"
1794,"Absolutely.  Feel free to use the content.  I forgot to give you Mike Day's 
number; it is: 415.765.8408.  As you'll recall, you asked for a California 
energy expert.  Mike certainly qualifies.



"
1795,"Time -   2pm - 6pm
Where -  1400 Smith St
  Floor - 50
  Room - 50M (Executive Dining Room)

Please bring identification. Security will have your names.

Format:
2 hrs presentations -  Troy Blakeney, Overview of HFD (15 min)
   Dr. Persse, Overview of EMS and its Issues (45 min)
   Lisa Connolly, Overview of TriData Study & HFD/Community Discussions (1.5 
- 2 hrs)

11/2 - 2 hrs -  HFD Discussions

See you Sunday!

Thanks,
Lisa"
1796,"Great presentation, as always.  I think you should add a brief set of talking 
points:  what are the key messages we want to convey? what, if anything, can 
we ask Martens to do that would allow some progress in the short run?

Maureen: please get this to Ricardo (he's at the EBS offsite this am)."
1797,"I'd be happy to help and learn.  Hve your assistant call Maureen McVicker 
713.853.1808.



"
1798,"Mike - thanks.   mcs

Steve - FYI.  mcs




"
1799,"Can you circulate the link to Cal TV again?




"
1800,"
Ken Lay speaking, and James J. Hoecker"
1801,"Attached are the presentations from the Government Affairs-The Americas dept. 
meeting which was held on Friday, December 8.  For those of you who missed 
the special presentation for Rick, it is attached for your viewing pleasure 
(see luggage).









gngr
713-853-7751"
1802,"Jeff and I are preparing the California and Texas comparison today, but I 
wanted to get you some back ground information on Texas  The Section 
documents are draft protocols for the ERCOT ISO and are not final rules but 
offer a clear direction in market developments.
"
1803,"Palmisano left a couple of months ago to start his own business.  Jeff Keeler 
(in our DC office) is covering John's issues.


"
1804,"I appreciate you pressing this issue.  You should both be aware that 
Unocal(?) has been sued by the families of four employees who were shot in 
Pakistan a couple of years ago.  Their claim is that the company did not 
provide adequate security and ignored official warnings of trouble in the 
region.


"
1805,"Steve:

Working on transition of phone operators into our group.  Fast tracking their 
physical relocation onto EB level 4.
Working with ECM and RARC on Enron Field Parking Garage project.  Have been 
advised that Joe Sutton or Jeff Skilling will have to approve DASH.  May 
require a meeting with one or other to explain.  I'm scheduled to meet next 
Wed. with Billie Birge of Sports Authority and Bob McClaren of Astros to 
discuss Garage deal and get Sports Authority support.  We have kicked off the 
design team to finish construction documents, having shut down work for last 
6 months, in order to meet our proposed May 1st construction start.
Finalising lease amendment with Trizec Hahn to add another 30,000 sq. ft. of 
space in Three Allen Center (short term 2 year deal).  The proposed space has 
already been sold internally.  Gene Humphrey's group and George Wasoff's 
purchasing team will be main occupants.
Finalising sublease with Azurix to obligate them to 3 floors of Three Allen 
Center throughout balance of our six year term.  They have asked for rights 
to keep the Allen Center Garage ""reserved"" parking spaces for Rebecca Mark, 
Bazelides, and Amanda Martin.  Our response is that they can keep reserved 
stalls until such time as Azurix's Board of Directors is no longer controlled 
by Enron.  At that time we may require they give up these reserved stalls and 
if so, be given reserved spaces in basement of Three Allen Center building 
(perceived as slightly less desirable).  Reason being that the Allen Center 
Garage ""reserved"" parking spaces came to Enron as a result of the original 
Enron Building lease in '85.  The three floors of office space they occupy in 
Three Allen Center is not significant enough to command reserved Allen Center 
Garage stalls.  However we will review next year once Enron Center's new 
garage is complete and we find that demand for reserved Allen Center Garage 
spaces is not strong.  If this is case, they can have spaces through 5 year 
balance of their sublease - regardless of Enron's ownership position with 
Azurix . 
Azurix's use of Enron's aircraft is still an open issue (time share agreement 
has expired last month and Azurix is currently not using our planes).  Azurix 
definitely does not want to take a partial ownership position in any planes 
but is asking to continue the ""time sharing"" relationship in which we can 
only recover 30-40% of our gross cost, depending on plane used.   They are 
proposing to cap usage around 100 hours per year, i.e. $500K gross cost which 
equals a discounted cash out cost to them of $150-200K.  We've asked them to 
put it in writing and we will review with Enron management.  
Mike Hicks and I are meeting with Don Hawkins next week (reports to Kurt 
Huneke) to better understand Asset Management's expectations of Corporate 
Security.  E-mailed Control Risk our list of preferred Security Contractors 
and asked for their input.
Representatives with Hines and design team are in Italy this week negotiating 
granite purchase for Enron Center.  Henry Terech is representing Enron.  
We've completed testing of LCD monitors in elevator cabs, using wireless 
transmitter.  All went well and we will finalise hard implementation costs 
next week.  Understand pilot testing of ""BackWeb"" software on our LAN is 
underway.  Initial report from Phillipe's IT team is that they are very 
impressed with software's capabilities and no problems encountered that 
impair LAN systems.

- Bill"
1806,"I will be getting back from Washington late today, but will be in early in 
the morning (evening your time).  Give me a call



	Nicholas O'Day
	11/06/2000 03:41 AM
		
"
1807,"Mike, Steve, and Sally:

Attached is a copy of our proposed offer letter for our full-time candidates 
next fall.  I would appreciate any suggestions/feedback you may have to offer.

Thank you!

lexi
3-4585


 "
1808,"Here's the gov's analysis of the MOU.  Have a good weekend.

Best,
Jeff
"
1809,"calendar
"
1810,"Per our discussion this morning, below is a summary of items to discuss with 
Glynn:

Adding Enron's ""negative CTC claim"" to the list of claims: PGE's filing 
included a list of top twenty creditors.  Our negative CTC claim was 
apparently not taken into account in compiling that list.  The list is 
nonbinding, however.  PG&E will be required to file schedules of creditors on 
April 20.  Our negative CTC claim should be on Schedule F (for unsecured 
claims).  You may want to remind Glynn of your previous conversations and 
state our expectation that the negative CTC claim will appear (preferably as 
uncontested) in the April 20 filing. (Note: if PG&E does not include the 
claim we have an opportunity to file a proof of claim and ultimately the 
court determines the validity of the claim).
Including Enron on the Creditors' Committee:  PG&E may have the opportunity 
to influence representation on the creditors' committees.  There are several 
reasons to suggest to Glynn that we be included: 1) we are a big creditor, 2) 
we could be helpful in crafting a broader solution, and 3) we are one of the 
real parties in interest behind the PX and ISO (who were listed as 
significant creditors but are really just ""passthroughs"" for the suppliers 
... and PG&E likely would not want to have those political bodies serving on 
the creditors committee anyway)."
1811,"fyi
"
1812,"

Sue Mara
Enron Corp.
Tel: (415) 782-7802
Fax:(415) 782-7854
"
1813,"We have been pulling together these weekly(sometimes more often) summaries
for internal purposes.  Would you find it helpful to be on the distribution
list?  Hope you are doing well.  Look forward to touching base soon.
"
