,mail_content
1795,"[IMAGE]
 
Thank you for using our automated self service password reset option.    
 
The user id and password in SAP (Apollo Production and HR Production), eHRonline, iBuyit and iPayit are all synchronized.  When you reset your password in eHRonline, it automatically synchronizes the password in the other systems. 
 
Please follow the steps to reset and synchronize your passwords.
 
1.        Go to ehronline.enron.com
2.       Click on the [IMAGE] button
3.       Enter your User Id (SAP Personnel Number) and temporary password (located at the bottom of this email)
4.       You will then be asked to change your password
5.       Enter your new password twice
6.       Once you have successfully changed your password in eHRonline, you have synchronized your password for SAP (Apollo Production and HR Production), eHRonline, iBuyitand iPayit
7.       If you were trying to access an application other than eHRonline, close eHRonlineand proceed to the desired application.  You will now be able to log in with your NEW password.
 
 THIS IS A GENERATED EMAIL - DO NOT REPLY!
 
IF YOU NEED FURTHER ASSISTANCE, CONTACT THE ISC HELP DESK AT:  713-345-4727
 
The password for your account: P00502712   has been reset to: 14254866  
 
Go to eHRonline now: http://ehronline.enron.com   

 - C.DTF "
1796,"Steve Cooper, Jeff McMahon and Ray Bowen will hold a conference call for media today at 11:00am CST.  Employees will be able to listen to the call by logging onto the following website.

Click on the link to access the call:  http://www.corporate-ir.net/ireye/ir_site.zhtml?ticker=ene&script=2400"
1797,"Many employees here at Enron knew Cliff Baxter well and were inspired by his spirit and his dedication to his family and to Enron.  For those of you who wish to honor Cliff, his family has requested that in lieu of flowers donations be made to:

American Cancer Society
6301 Richmond Ave.
Houston, Texas 77057
1-800-227-2345

or, 

Junior Achievement
2115 East Governor's Circle
Houston, TX 77092
(713) 682-4500

Services for Cliff will held in his hometown and will be private."
1798,"This is to inform you that on January 25, 2002 the Honorable Arthur Gonzalez, United States Bankruptcy Judge for the Southern District of New York, entered an order as follows:

It is hereby Ordered that until further Order of this Court, Enron Corp., its affiliated debtors-in-possession in these jointly administered chapter 11 proceedings (collectively ""Enron""), and Enron's employees shall preserve, and refrain from destroying or disposing of, any of Enron's records, either in electronic or paper form.

Obviously, any violation of this order will carry serious consequences.  We know that we can depend on you to comply with it fully.

Thank you."
1799,"IMPORTANT - THE IDS BELOW WILL BE YOUR PERMANENT ACCESS TO PRODUCTION

Your PRODUCTION User ID and Password has been set up on UBSWenergy.  Please follow the steps below to access the new environment:

From Internet Explorer connect to the UBSWenergy Production Cluster through the following link:
http://remoteservices.netco.enron.com/ica/ubswenergy.ica  (use your UBSWenergy/Enron NT Log In & Password)

From the second Start menu,  select appropriate application:

STACK MANAGER
User ID: jtownse
Password: q#9M#npX	(Please Change)

Below is a special internal use only link for the simulation purposes only to get to the trading area of the website.
DO NOT PROVIDE THIS LINK TO ANYONE NOT PART OF THE SIMULATION. 
(customers should be directed to go to the direct link www.ubsenergy.com).

http://www.ubswenergy.com/site_index.html  (FOR SIMULATION ONLY)

WEBSITE - Book (PB- EAST 7)
User ID: MUS36147
Password: WELCOME!

Should you have any questions or issues, please contact me at x33465 or the Call Center at 713-584-4444


Thank you,

Stephanie Sever
713-853-3465"
1800,"[IMAGE]
 
Thank you for using our automated self service password reset option.    
 
The user id and password in SAP (Apollo Production and HR Production), eHRonline, iBuyit and iPayit are all synchronized.  When you reset your password in eHRonline, it automatically synchronizes the password in the other systems. 
 
Please follow the steps to reset and synchronize your passwords.
 
1.        Go to ehronline.enron.com
2.       Click on the [IMAGE] button
3.       Enter your User Id (SAP Personnel Number) and temporary password (located at the bottom of this email)
4.       You will then be asked to change your password
5.       Enter your new password twice
6.       Once you have successfully changed your password in eHRonline, you have synchronized your password for SAP (Apollo Production and HR Production), eHRonline, iBuyitand iPayit
7.       If you were trying to access an application other than eHRonline, close eHRonlineand proceed to the desired application.  You will now be able to log in with your NEW password.
 
 THIS IS A GENERATED EMAIL - DO NOT REPLY!
 
IF YOU NEED FURTHER ASSISTANCE, CONTACT THE ISC HELP DESK AT:  713-345-4727
 
The password for your account: P00502712   has been reset to: 12449275  
 
Go to eHRonline now: http://ehronline.enron.com   

 - C.DTF "
1801,"

 "
1802," 
"
1803,"Hi There!

Here's the scoop on Friday night.  I have attached the ""e mail"" I received in 
case you are wondering what's going on.  I reserve the right to blow it all 
off and go to dinner or whatever we feel like, OK!  

It was great up at Lake Conroe this last weekend.  Weather was perfect.  It 
was even warm enough to go out on the wave runners.  This weekend should be 
even better!  

I might go to Las Vegas tonight .  A friend was served with divorce papers 
today and is not doing real well and wants to go for 24 hours.  We would have 
to be back Wednesday night since he has to be over in Louisiana Thursday.  If 
I go what number do you want me to bet for you on roulette?  I would have 
said 38 but that's to high a number, (JUST KIDDING)   Your laughing , right!  
Its not really a great time since I have such a large position, but Its 
something I need to do.  I would appreciate it if you did not say anything 
about Las Vegas here at work since Im not sure how much Im going to tell 
everyone.

Im looking forward to Friday night!
Don't forget your number for roulette.

 Jim

"
1804,"This warning is sent automatically to inform you that your mailbox is approaching the maximum size limit.
Your mailbox size is currently 98013 KB.

Mailbox size limits:

	When your mailbox reaches 75000 KB you will receive this message.To check the size of your mailbox: 

  Right-click the mailbox (Outlook Today), 
  Select Properties and click the Folder Size button. 
  This method can be used on individual folders as well. 

To make more space available, delete any items that are no longer needed such as Sent Items and Journal entries.  

You must empty the Deleted Items folder after deleting items or the space will not be freed. 

To turn Journaling off, 
 click Tools | Options | Journaling Options and de-select all items. 

See client Help for more information."
1805,"Arco has surfaced again.  They are looking at buying a fixed price for term. 
I will be out for a few days.  Kim Ward will be handling this transaction in 
my abscence.  Her extension is x3826.  I am assuming that we can use the 
short form of ISDA we used previously.  I am assuming we are OK on credit for 
up to 1 year.  If longer wie will double check with Tracy.  Please contact me 
and let me now if this is OK.

Chris"
1806,"Kim: 

As we discussed, you will be sending in the response to the SDG&E RFP due on 
Thursday morning at 6:00 am.  You can send the prices at the end of the day 
Tuesday as I have conditioned the offer as ""subject to change for any reason 
by EPMI.""   In our response, send  via e-mail, 2 documents.  These are 
attached.  Shari Stack prepared the red lined version of the EEI  contract.  
We tried to get SDG&E to discuss these proposed changes with us, but they 
have not called us back.  Tracy put the credit terms together some time ago 
so please check to see if these need to be revised.  If so, get aSHari to put 
the revised terms into the red lined version.  Our changes are fairly 
significant.  It is highly unlikely that they would agree to these terms 
prior to our responding to their RFP.  I want to send them prices anyway.  
This would be done by completing the Attachment A2 below.  Get prices from 
Mike and Matt.  

Thanks

Chris





"
1807,"Bob:

Kim is out of the offfice today, so I will be helping out.  My number is 
503/464-3822.

Here is a copy of the new transaction agreement.  

Forward indicative prices are:
February $10.25
March  $9.50.

You can do a fixed price for any portion of your needs.  Let me know if you 
want to get final prices later today (or this week) and I can close the deal 
for you.  Please note that prices could change between now and when you 
transact.

Markets are up strongly today in anticpation of Wed. storage report.  

Chris
"
1808,"Kim:

Sorry it has taken so long to deal with this, but I finally called John today re: the price cal.  He wasn't in so I didn't accomplish anything yet, but at least I left him a message. 
 
C 

 "
